it --- t (Myr) --- dt(Myr) --- a(km) --- e --- h --- i --- omega --- hconst --- fconst --- tf (yr) --- Pbin (yr) --- Spin1(yr) --- Spin2(yr) --- Lz 
92000 1.950909E-03 1.774898E-08 4.289518E+03 8.108960E-01 3.903241E+09 9.783522E+01 3.407105E+01 -7.977577E-02 7.362758E-02  7.802199E+21 5.492431E+00 2.737851E-02 2.737851E-02 -1.889195E+26
93000 1.964141E-03 1.753630E-08 4.289506E+03 8.149828E-01 3.865182E+09 9.791270E+01 3.414960E+01 -7.977426E-02 7.575586E-02  7.802064E+21 5.492409E+00 2.737851E-02 2.737851E-02 -1.889192E+26
94000 1.977214E-03 1.732544E-08 4.289495E+03 8.190038E-01 3.827177E+09 9.799161E+01 3.422681E+01 -7.977271E-02 7.796659E-02  7.801931E+21 5.492387E+00 2.737851E-02 2.737851E-02 -1.889190E+26
95000 1.990130E-03 1.711643E-08 4.289484E+03 8.229589E-01 3.789239E+09 9.807199E+01 3.430276E+01 -7.977111E-02 8.026306E-02  7.801799E+21 5.492366E+00 2.737851E-02 2.737851E-02 -1.889187E+26
96000 2.002889E-03 1.690928E-08 4.289473E+03 8.268483E-01 3.751376E+09 9.815383E+01 3.437754E+01 -7.976946E-02 8.264871E-02  7.801668E+21 5.492345E+00 2.737851E-02 2.737851E-02 -1.889185E+26
97000 2.015494E-03 1.670400E-08 4.289462E+03 8.306721E-01 3.713599E+09 9.823716E+01 3.445124E+01 -7.976775E-02 8.512709E-02  7.801540E+21 5.492324E+00 2.737851E-02 2.737851E-02 -1.889183E+26
98000 2.027945E-03 1.650060E-08 4.289451E+03 8.344303E-01 3.675918E+09 9.832199E+01 3.452392E+01 -7.976597E-02 8.770191E-02  7.801413E+21 5.492303E+00 2.737851E-02 2.737851E-02 -1.889180E+26
99000 2.040245E-03 1.629908E-08 4.289441E+03 8.381234E-01 3.638344E+09 9.840835E+01 3.459569E+01 -7.976413E-02 9.037703E-02  7.801287E+21 5.492283E+00 2.737851E-02 2.737851E-02 -1.889178E+26
100000 2.052394E-03 1.609945E-08 4.289430E+03 8.417514E-01 3.600885E+09 9.849625E+01 3.466660E+01 -7.976221E-02 9.315647E-02  7.801163E+21 5.492263E+00 2.737851E-02 2.737851E-02 -1.889176E+26
101000 2.064394E-03 1.590173E-08 4.289420E+03 8.453147E-01 3.563551E+09 9.858570E+01 3.473674E+01 -7.976021E-02 9.604439E-02  7.801040E+21 5.492243E+00 2.737851E-02 2.737851E-02 -1.889174E+26
102000 2.076247E-03 1.570591E-08 4.289409E+03 8.488137E-01 3.526351E+09 9.867673E+01 3.480619E+01 -7.975812E-02 9.904514E-02  7.800919E+21 5.492223E+00 2.737851E-02 2.737851E-02 -1.889171E+26
103000 2.087954E-03 1.551201E-08 4.289399E+03 8.522488E-01 3.489293E+09 9.876935E+01 3.487503E+01 -7.975594E-02 1.021632E-01  7.800800E+21 5.492204E+00 2.737851E-02 2.737851E-02 -1.889169E+26
